,"(11.37868192156612,1.3964955214736223)","(11.557292620503697,2.8689720016332676)","(11.647936567827777,4.342580498101639)","(11.650600463359588,5.816460433605279)","(11.565288283122149,7.289870452161238)","(11.468957658515336,8.761141891165078)","(11.460254634387946,10.232160435866774)","(11.539551547338602,11.70308446422542)","(11.706848426607998,13.173933333633983)","(11.962145248952217,14.644685348110853)","(12.305441752098316,16.115214701329464)","(12.73673728077985,17.585338183843678)","(13.256031058077225,19.054947271444018)","(13.830047368115597,20.52756889735165)","(14.339234851440716,22.01500870939916)","(14.764284751634275,23.5277118446534)","(15.110014468441339,25.078062218629697)","(15.378945925612634,26.659060193549156)","(15.601534276461082,28.24485457043068)","(15.803486864195884,29.812335403640326)","(15.99257342891623,31.351055297394794)","(16.1667546868545,32.857771315165074)","(16.318981327295504,34.330547565369486)","(16.437492275086893,35.76519949543781)","(16.50779836892984,37.15452265911193)","(16.520556941341418,38.491834108917026)","(16.482525159576728,39.777806779208895)","(16.417728189338078,41.02382992799048)","(16.352670657707627,42.24514178317594)","(16.30752802079223,43.454705643594735)","(16.294956004975948,44.661429598801675)","(16.32200931151621,45.87099783323647)","(16.391245122597184,47.08678856975742)","(16.50241877143472,48.31048446260424)","(16.653150473398306,49.54232314519682)","(16.839990474011987,50.78156178850292)","(17.059321051566624,52.027107057806845)","(17.307302034738182,53.27723005212618)","(17.58106517855022,54.53092878690108)","(17.877559353364894,55.7864749687763)","(18.194355317350862,57.042475781372445)","(18.52963085031859,58.298025438934395)","(18.882365400369682,59.55327880502499)","(19.251766589861855,60.80863375415129)","(19.637037332970564,62.06423821792036)","(20.03781721271908,63.32114685461771)","(20.453752542349562,64.58049012782293)","(20.884471726772663,65.8433308208016)","(21.329571091362467,67.11055897209664)","(21.78844713314771,68.38285771874837)","(22.26013588180158,69.66041104897064)","(22.743092489413407,70.94313291591615)","(23.235039941696293,72.23037282927838)","(23.73283873414571,73.5205982085622)","(24.232331109509868,74.81118000935307)","(24.728390421228838,76.097706177813)","(25.215837311407064,77.3740019898714)","(25.690637605474194,78.63274549074501)","(26.15147002729447,79.86708632061132)","(26.600904833296735,81.07319893604485)","(27.044351406282672,82.2517011583524)","(27.488878243398112,83.40816002935411)","(27.940390864062294,84.54853944132681)","(28.40347046722837,85.67800543660948)","(28.886423472632373,86.79329525857742)","(29.424197779753413,87.85286446535166)","(30.021960850933354,88.84805765904552)","(30.678502395109003,89.77776637743317)","(31.3921976916987,90.6405697718477)","(32.16145469840442,91.43514115504206)","(32.98401480130298,92.15970511237133)","(33.85731882637821,92.81238639511204)","(34.778530535703204,93.39126653106193)","(35.74443699400113,93.89436061741472)","(36.75122499427492,94.31954951907458)","(37.79461744577639,94.66473978054535)","(38.869587699455266,94.92782597873341)","(39.969995164426564,95.10671952346593)","(41.08812688687621,95.19949190323047)","(42.21407744036877,95.20473591579656)","(43.334787181431466,95.12234733723301)","(44.47819113239268,94.99690416916701)","(45.688646327395226,94.88477650224233)","(46.955432404346446,94.78294105668533)","(48.270597609047705,94.68711408630797)","(49.62869195683158,94.593573003515)","(51.02517655848382,94.50135745110437)","(52.44884468673021,94.42421183308196)","(53.893648391844664,94.36481032772691)","(55.35587366774663,94.32197014906998)","(56.831833395515766,94.29507711672399)","(58.318120893491745,94.28357289465978)","(59.81183366541897,94.28668330849425)","(61.31065656453054,94.30338158028135)","(62.81281076683152,94.33248876589822)","(64.31701974709627,94.37272843583416)","(65.82239365048807,94.42282435245053)","(67.32830769271874,94.48157453187582)","(68.83432713792314,94.54787953790493)","(70.34020208125392,94.62073061241254)","(71.8457588597206,94.69924504872995)","(73.35087985515507,94.7826540415573)","(74.85550039192263,94.87028577990446)","(76.3595824471059,94.96155968702274)","(77.8631168071359,95.05596172919887)","(79.36610536639502,95.15300496988665)","(80.86855716017809,95.25231105135884)","(82.37048839971362,95.35355937926855)","(83.87191230349984,95.45647242330288)","(85.37285035770847,95.56080803007612)","(86.87332421052093,95.66635502845176)","(88.37335529094997,95.77292863950512)","(89.87296630021667,95.88036669311018)","(91.37218095922363,95.98852573830321)","(92.87102629369066,96.09727969626151)","(94.36952801519652,96.20651599172234)","(95.8677113238063,96.31613343070146)","(97.36560055028995,96.42604265077591)","(98.86322072801437,96.53616181905271)","(100.36059610348694,96.64641584064665)","(101.85774920536878,96.75673505956448)","(103.35470225812782,96.86705461298907)","(104.85147551452064,96.97731377347424)","(106.34808771956216,97.0874578382302)","(107.84455607345339,97.19743040187034)","(109.34089582000908,97.30717532870342)","(110.8371198742528,97.41663670884273)","(112.3332390788606,97.5257647045982)","(113.82926184876632,97.63451211339299)","(115.32519396983253,97.742831692891)","(116.82103714790777,97.85068954720612)","(118.31678805235585,97.95805657129699)","(119.81244301087625,98.06493655553285)","(121.3079922918662,98.17137345557862)","(122.80341567765473,98.27747808202572)","(124.29867793105004,98.38350080797301)","(125.79364089004386,98.48984519319173)","(127.28748060401404,98.59641219846351)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(27.21422499361402,1.4256607800119405)","(27.3818315731636,2.927628659839832)","(27.637358685751693,4.427212305545554)","(27.980360241919648,5.917907274849668)","(28.409379816995685,7.390608729959504)","(28.921877722845217,8.835756065332326)","(29.51483201759132,10.245421072506337)","(30.18491807582567,11.612861415266813)","(30.924926357773927,12.927886683285656)","(31.669184688807125,14.195071833976417)","(32.332925976000645,15.468148735358065)","(32.91128525803046,16.762415645068234)","(33.4048976205481,18.080384493107136)","(33.81380222120115,19.422197675223217)","(34.137790689410224,20.787099055772078)","(34.37680840045423,22.173873439883906)","(34.53615879880692,23.579920399602344)","(34.62596084169875,25.001810287134155)","(34.65630558657717,26.43664446528248)","(34.636750795232686,27.88202885766054)","(34.57720753731333,29.336000414643056)","(34.48637669408694,30.796934767860336)","(34.37202471186525,32.26350518982467)","(34.24070847641158,33.73462214862958)","(34.09780028626987,35.209393801413334)","(33.94750180819769,36.68709219413579)","(33.79300343411135,38.16712395649684)","(33.63669181816569,39.649003022187365)","(33.48028487232219,41.132337345195225)","(33.32497095338155,42.61681099383)","(33.171542268072216,44.10216682957129)","(33.02049367881401,45.58819753261937)","(32.87209524142563,47.07474531799835)","(32.72647234405075,48.56167144909419)","(32.583640732930554,50.04887558693808)","(32.44354405671933,51.53626449221591)","(32.306062374924025,53.02378590620333)","(32.171055866164366,54.511396017502605)","(32.03837987212469,55.99903638597692)","(31.907878280325495,57.48668060709549)","(31.779400442892808,58.97430471602693)","(31.65280698633467,60.46188426603581)","(31.52797012468072,61.94939485577292)","(31.40478737786955,63.43680540422346)","(31.283177693601402,64.92408537158626)","(31.16307442604962,66.41121832182917)","(31.04451906089,67.89816124735553)","(30.92761610446081,69.38489016652555)","(30.81250282594683,70.87136720717163)","(30.699437864509946,72.35755447613623)","(30.588844215697314,73.84343018745325)","(30.481368136789712,75.3290242472062)","(30.3779382871241,76.81442323198384)","(30.279365898081892,78.29949738719539)","(30.185528709577444,79.78326660825425)","(30.097987763182957,81.26543823104001)","(30.01881707644003,82.74542975329625)","(29.950215963127302,84.22200163020086)","(29.897364121255514,85.69086183482825)","(29.906741774216584,87.12483105476359)","(29.991605048502027,88.51358797525958)","(30.150202483146753,89.85433026586763)","(30.38063981315596,91.14426796925807)","(30.680846474636482,92.38059507456845)","(31.04848649640005,93.56040502459719)","(31.480741874513672,94.68050395427414)","(31.97407798321318,95.73729933028682)","(32.52375207985224,96.72654791743773)","(33.124234199468816,97.6440049155718)","(33.767999585133005,98.48496295912162)","(34.449605303930724,99.24648109941968)","(35.167304469540206,99.92774305111881)","(35.920867588512166,100.5286450885487)","(36.710809420227974,101.04941916526441)","(37.53713831271745,101.49007000752974)","(38.39623386272227,101.8492819096319)","(39.272044859845685,102.12239790490753)","(40.15667355724217,102.3079886052316)","(41.04484669095392,102.40567277231007)","(41.93220285153738,102.41537621104064)","(42.81470554520182,102.33723046919435)","(43.68760999967505,102.1716378994482)","(44.54435876610936,101.9196062792926)","(45.374855310574624,101.58374809586027)","(46.17422744629776,101.1726491235085)","(47.03246945299345,100.73438800673961)","(47.964922390734216,100.31623358687207)","(48.951536175829766,99.94158674316934)","(49.97781889980391,99.61995886824008)","(51.03554933700018,99.35004481261707)","(52.11948544308261,99.12449957254688)","(53.22738743518659,98.93255661510037)","(54.35951086215435,98.76136834405267)","(55.516952549598706,98.5998926823717)","(56.69978645133317,98.44082664268477)","(57.907710954219176,98.27918291913626)","(59.139669571192506,98.11202386842615)","(60.39429073100667,97.9376690456315)","(61.66988202703461,97.75536292174833)","(62.96434991873103,97.56507422633958)","(64.27592529205123,97.3669167547665)","(65.60272348411405,97.16132299936531)","(66.94308829864869,96.94872295409488)","(68.29559547867427,96.72959052173843)","(69.65897840719535,96.50443784208858)","(71.03220836574171,96.27373275194233)","(72.41437764919719,96.03791487529308)","(73.80478593678909,95.79744669802089)","(75.20291387085652,95.55280046289448)","(76.60823769175852,95.30438574402783)","(78.0201902304877,95.05262022996038)","(79.4384547598018,94.79800194588887)","(80.86269990035564,94.54099118407562)","(82.29257767846994,94.28196937662145)","(83.72770362937601,94.0212947644984)","(85.16771249382796,93.75930650419255)","(86.61226066664688,93.49631744788459)","(88.0609996099358,93.23260749452976)","(89.51358866271266,92.96842443331856)","(90.96971319143344,92.70398694443995)","(92.42907028333356,92.43948094950451)","(93.89136463977836,92.17505293237753)","(95.35633114877571,91.91082444247556)","(96.82372893662762,91.64688835839988)","(98.29334090342425,91.38331028138948)","(99.7649761470301,91.12013494864229)","(101.23846891025296,90.85738615618119)","(102.71365962762331,90.59505887554367)","(104.19041143972527,90.3331351729362)","(105.66859162540773,90.07157696126922)","(107.14809105081233,89.81034390336335)","(108.62880742166608,89.54939012446812)","(110.11060040698584,89.28863150187823)","(111.593343007735,89.02798669215422)","(113.07686365800981,88.76736146610398)","(114.5609748249399,88.50666607028526)","(116.04552263792885,88.24584417297243)","(117.53038106837957,87.98487632361358)","(119.01543122765091,87.72377928151619)","(120.50048733372927,87.46259403657558)","(121.98539400190006,87.2014269098525)","(123.46997036271297,86.94045386651757)","(124.95393662160104,86.67996956394283)","(126.43673865633727,86.42055429997907)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(26.062748211176046,1.4392548535372667)","(26.014251530238393,3.0173151710864046)","(26.00363752183883,4.673169813311233)","(26.01982591864123,6.412426980516576)","(26.050884379082937,8.238256901632132)","(26.08975624229243,10.151372939521204)","(26.126871250768122,12.101010858082017)","(26.1355721576748,14.050984286280208)","(26.148129291795932,16.000354463005316)","(26.168166860576292,17.924252001831814)","(26.19388836140974,19.79344491008136)","(26.22401986992729,21.606701991762623)","(26.255600306085675,23.36976715870801)","(26.286237237559146,25.08959852604184)","(26.318201907223226,26.77506974203544)","(26.3564598132453,28.43584070256049)","(26.40914308759303,30.082593939121253)","(26.485610795615415,31.725780218020564)","(26.59340327914151,33.373759329397174)","(26.73359413201378,35.02996571635879)","(26.900112617702664,36.69271660585313)","(27.08170073621377,38.35679240547869)","(27.263910605438603,40.01491430418526)","(27.434103071887993,41.660955961876425)","(27.58379011007615,43.29127095762086)","(27.709220943538675,44.904877032142714)","(27.810099667984723,46.502619428249986)","(27.888040673253304,48.086248547612875)","(27.9452663217017,49.65768905963175)","(27.984017143307426,51.21872590954059)","(28.006405471852013,52.77094751944546)","(28.01440805471813,54.315770717854406)","(28.00981047920228,55.85442958888055)","(27.994262664270316,57.388033654850936)","(27.969159878635168,58.91750162185022)","(27.93567349429493,60.443589115659854)","(27.89479072164874,61.966924425260515)","(27.84745696641857,63.4881126733016)","(27.794361057888892,65.00758437859743)","(27.736151737236284,66.5257610577503)","(27.6732788881065,68.04293452000185)","(27.606184695737085,69.55941611066379)","(27.535103278975946,71.07537743873866)","(27.460298732956332,72.59104630513654)","(27.381802129927078,74.10648182651971)","(27.299666466832363,75.6217962635927)","(27.213898548341962,77.13709682801606)","(27.124303288443908,78.65234267673205)","(27.030629388096067,80.16748837849698)","(26.932552793236347,81.68247918156153)","(26.829648033654664,83.19724828620579)","(26.72133721628336,84.71171066214568)","(26.606778329562566,86.22572907291718)","(26.48459182639921,87.73898482415152)","(26.37723776758007,89.23592886076935)","(26.337712356201934,90.68064886006218)","(26.365810423600703,92.06907588848685)","(26.459169757779236,93.39848752722213)","(26.615331306125075,94.66627322513881)","(26.83176363017024,95.86995460499756)","(27.105851043459822,97.00716921914021)","(27.434846222978347,98.075631420938)","(27.815621916315784,99.07296191801237)","(28.243987688558892,99.99631236178045)","(28.71339271610699,100.84191106181144)","(29.213923293883894,101.60534621991735)","(29.734255792788996,102.28315768971717)","(30.26539122202327,102.87368507720642)","(30.80159686182332,103.3763810600114)","(31.339212348878526,103.79109296774517)","(31.87727636230258,104.11780622163414)","(32.415409608879905,104.35651961530809)","(32.9532386079403,104.50723370943652)","(33.490230950841124,104.56995220130536)","(34.02555929849565,104.54468738703328)","(34.558010771625206,104.43147155001326)","(35.08607571945999,104.23036737919837)","(35.607620531051,103.94155325650416)","(36.11257077468585,103.56649888483459)","(36.5952788985304,103.10632691789371)","(37.052939805273375,102.56264945233144)","(37.5503778062594,101.95892920616173)","(38.13433032064162,101.35524480223219)","(38.80528895562665,100.76446202727398)","(39.56362392273823,100.1737901972953)","(40.392027243890425,99.54643991368891)","(41.2406590541599,98.85149022886122)","(42.08223952221761,98.07819950640747)","(42.91030721594677,97.2277580174834)","(43.72493337068963,96.3071286902985)","(44.554803081850835,95.3708057138327)","(45.44791098447473,94.49413985579326)","(46.405731775473015,93.67710669450027)","(47.42696242768825,92.92098284008061)","(48.50728336963617,92.2300519419201)","(49.64504647890674,91.6057800380547)","(50.83821983440367,91.049862654868)","(52.08461533269646,90.56400588590833)","(53.37973149599409,90.14618472711288)","(54.7141582902136,89.78621110948947)","(56.07992485683681,89.47448302433028)","(57.470712620371046,89.2029385440438)","(58.881750215736794,88.96507498725046)","(60.30917690943318,88.75542152622616)","(61.749777172933875,88.56930784567126)","(63.201054906028126,88.40294340208382)","(64.66112920968884,88.25331165475644)","(66.12829634495102,88.11771455948353)","(67.60103768189678,87.99377234354424)","(69.07845846325866,87.8798489382105)","(70.55978950535992,87.7745328596242)","(72.04393373113193,87.67618346646933)","(73.53016593453175,87.58361465699085)","(75.01795568388013,87.49590847727413)","(76.50683510184766,87.41227759710034)","(77.99637788746233,87.33203513209722)","(79.48619626701546,87.25459411819759)","(80.97589467885885,87.17941222672818)","(82.46509290812784,87.10602708599944)","(83.95339559657508,87.03400682978925)","(85.44038792523814,86.96296470834858)","(86.9256226262712,86.89253840940417)","(88.4085957464164,86.82238777631456)","(89.88878817017643,86.75221473908373)","(91.36568638945319,86.68181259455297)","(92.83870124741358,86.61098525339051)","(94.3072447837824,86.53959320496082)","(95.77076138982943,86.46762833709595)","(97.22872751015346,86.39517135964532)","(98.68066837114058,86.32241664504411)","(100.12626457610867,86.249691031879)","(101.56527197783745,86.17744638541708)","(102.99763725595183,86.1062531473853)","(104.42328851645829,86.03668269904026)","(105.84289632633315,85.96966771048622)","(107.25681983958161,85.90592497279687)","(108.66576639560157,85.84625816992295)","(110.07035883304995,85.79131912919016)","(111.47159913146876,85.74171860110872)","(112.87035849989749,85.69785185785486)","(114.26777061341429,85.6599940198999)","(115.66468764470186,85.62799422325588)","(117.0619707526697,85.60155927614753)","(118.4605977126734,85.58003329340247)","(119.86171425970375,85.5625977979139)","(121.27591442386498,85.54822542416554)","(122.70506570324346,85.53527809087628)","(124.14602413829866,85.52094808870814)","(125.5956014174415,85.50159001737434)","(127.04988875605125,85.47354303391502)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(12.992898900165972,1.4059416220482357)","(13.373819876957558,2.888394451348424)","(13.84268178347623,4.373548820177054)","(14.399488118261647,5.86146099783736)","(15.044247116980108,7.3520014012636)","(15.776964168491714,8.84508087064247)","(16.585294532694544,10.341211688092818)","(17.366528500007327,11.841472786114963)","(18.060203513037003,13.347339289225896)","(18.6668276060387,14.865435735133492)","(19.18964527819394,16.409187894783916)","(19.6411566739284,18.00233339914127)","(20.053285276932712,19.67187684713646)","(20.464143451488916,21.42841846563335)","(20.896004520016728,23.270222633793523)","(21.31295100523952,25.163241954891113)","(21.657183374042603,27.014065369341278)","(21.931161633298135,28.811901783392436)","(22.13396491120024,30.557997633005254)","(22.264766956180463,32.25350491759177)","(22.32314986893349,33.899023731952994)","(22.309125054110545,35.49453932572722)","(22.223599345774893,37.038778903789606)","(22.073520270629537,38.52931877499716)","(21.908322117545936,39.990964199125564)","(21.779410268679396,41.456665951962094)","(21.703463069033184,42.93973223647984)","(21.663116826110205,44.43265029549242)","(21.63319943468592,45.92126320232204)","(21.613817059017947,47.405854007666974)","(21.60573197145538,48.88641791002801)","(21.61053399957317,50.362723584024565)","(21.63027513861413,51.83420452810382)","(21.656582304968182,53.301388235873915)","(21.6851134684185,54.76454373620168)","(21.715168086480627,56.22343966051904)","(21.74678502027351,57.678223085508264)","(21.779596102347753,59.1286753296309)","(21.813281939990322,60.5745224382078)","(21.847704781029105,62.01552909691837)","(21.882933304484943,63.45149880446261)","(21.918753560240184,64.88187517101997)","(21.95560489061807,66.30651285921152)","(21.993422324471883,67.72475903640317)","(22.033131173243653,69.13666321145016)","(22.07528618535155,70.54181707268222)","(22.12022812702779,71.93951018854924)","(22.169360497501096,73.3299285747472)","(22.224063143339308,74.71317010768689)","(22.28568960966453,76.08923994824623)","(22.355588926547142,77.45806843829827)","(22.435113740742004,78.819540143042)","(22.52564086372907,80.17351988992615)","(22.62902560686491,81.52054355722952)","(22.747189864931325,82.86141035358291)","(22.881179116411673,84.19603945404646)","(23.03157669034276,85.52447960883698)","(23.198675943746714,86.84693144270526)","(23.38261556269189,88.16301362034989)","(23.58370282071892,89.46947315415592)","(23.808899893222808,90.75602789500113)","(24.07759302153845,91.9801465962465)","(24.388774707414484,93.12726949716034)","(24.735338790742386,94.1938959771181)","(25.109560549066174,95.17705332568926)","(25.503763811578576,96.0745778654853)","(25.91129711373496,96.88514820356215)","(26.328324710375753,97.60824542602629)","(26.753065565396405,98.24368821383243)","(27.18591206109892,98.79151361031933)","(27.628433196378552,99.25188195882666)","(28.082294899426824,99.62499332906245)","(28.548892148331543,99.91103704369287)","(29.02903615825751,100.11013423327724)","(29.523443634741575,100.22239953236354)","(30.03252417116896,100.2479012843365)","(30.55816353493484,100.1869924040025)","(31.10420120770501,100.04907403451908)","(31.67937207019098,99.84296615988092)","(32.289037647892144,99.55609629997909)","(32.9114135304578,99.18312379983291)","(33.51584748583579,98.7247356482809)","(34.083927186316245,98.18636862566946)","(34.61122194800984,97.57004695173792)","(35.10685702818011,96.87205290177565)","(35.60865305435937,96.0944016710653)","(36.169348581079205,95.28441205398417)","(36.81179914177412,94.48595681229554)","(37.53442730854819,93.72281972115144)","(38.326571495668,93.01029807616271)","(39.165652167531654,92.3577893735254)","(40.02023154021562,91.77307555622355)","(40.86198389497085,91.26850392543803)","(41.67755175957951,90.84783877042015)","(42.474050862548644,90.4950384408403)","(43.27594556542728,90.19785389738362)","(44.10852702073569,89.96134299164076)","(44.992732595007496,89.78563575675311)","(45.94030451915907,89.66660663973016)","(46.95445837327519,89.59787193339136)","(48.03298349527134,89.57250924498909)","(49.17078106486208,89.58391993545203)","(50.36129387475688,89.62617162757608)","(51.59788909979957,89.69408780939102)","(52.87420208051877,89.78324197063914)","(54.18435020565753,89.88992107171582)","(55.52314684926708,90.01103924827824)","(56.886127901223,90.14404278280642)","(58.26947978109632,90.28683090841776)","(59.66990941283473,90.43767718844632)","(61.084651882827785,90.5951497489302)","(62.51138511031999,90.75806257959448)","(63.948151669289395,90.92543800972467)","(65.3933186296024,91.09646614094353)","(66.84551177093095,91.2704812046484)","(68.30358363653377,91.44693349794493)","(69.76657766420828,91.62536920627028)","(71.23368993309404,91.80541680916237)","(72.70425261893949,91.98676890079474)","(74.1777056860093,92.16917409303234)","(75.65357807937028,92.35242791004313)","(77.1314789337868,92.53636146758751)","(78.6110796235084,92.72083775620793)","(80.09210563400045,92.90574489766837)","(81.57432700736598,93.09099204951372)","(83.05755008375522,93.27650631021876)","(84.54161294673519,93.46222863996871)","(86.02638004139513,93.64811146712839)","(87.51173719153437,93.83411698937869)","(88.99758895716089,94.02021486467328)","(90.48385534585594,94.20638100297631)","(91.97046909397983,94.39259649200373)","(93.45737369734898,94.57884655245425)","(94.94452171375626,94.76511977007105)","(96.43187369287693,94.951407075083)","(97.9194005996763,95.13767959385112)","(99.40708485850388,95.32386343893458)","(100.89489670114702,95.50995065054397)","(102.38281046613147,95.69593428469227)","(103.87081182159147,95.88179587433652)","(105.35888430585959,96.06751715458626)","(106.84701050553626,96.25307881173235)","(108.33518252575573,96.4384452878738)","(109.82339159100789,96.62357554353952)","(111.31162748978079,96.80842102871972)","(112.79988154255486,96.99292005789229)","(114.28814856835828,97.17699187979906)","(115.77642014913368,97.360543739565)","(117.2646856618863,97.54346364545009)","(118.75293553686572,97.72562009175724)","(120.24115540774173,97.90686381702963)","(121.7293243696855,98.08703279395992)","(123.21741083476508,98.26597933156495)","(124.70536358575954,98.44361148442032)","(126.1928667732858,98.61970220152942)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
