1.47,0.04,0.89,1.46,0,0,0,0,0,0,0,0,0
1.48,0.02,0.7,1.47,0,0,0,0,0,0,0,0,0
1.48,0.01,0.95,1.48,0,0,0,0,0,0,0,0,0
1.49,0.01,0.74,1.48,0,0,0,0,0,0,0,0,0
1.49,0,1.04,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.81,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.64,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.89,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.69,1.49,0,0,0,0,0,0,0,0,0
1.49,0,1,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.06,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.6,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.85,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.66,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.96,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.72,1.49,0,0,0,0,0,0,0,0,0
0,0,0.68,0,0,0,0.3,0,0,0,0,0,0
0.08,0.03,0,0,0,0,0,0,0,0.3,0,0,0
0.26,0,0.41,0.08,0,0,0,0,0,0.3,0,0,0
0.44,0,0.43,0.26,0,0,0,0,0,0.3,0,0,0
0.61,0.01,0.51,0.44,0,0,0.3,0,0,0,0,0,0
0.73,-0.03,0.36,0.61,0,0,0,0,0,0,0,0,0.3
0.77,-0.02,0.49,0.73,0.3,0,0,0,0,0,0,0,0.3
0.75,0.04,0.65,0.77,0,0,0,0,0,0.3,0,0,0
0.73,0.13,0.81,0.76,0,0,0,0,0,0,0,0,0.3
0.77,0.17,0.93,0.75,0,0,0,0,0,0,0,0,0.3
0.86,0.15,0.49,0.79,0,0,0,0,0,0,0,0.6,0
0.9,0.1,0.39,0.87,0,0.3,0,0,0,0,0,0.6,0
0.83,0.11,0.37,0.91,0,0,0,0,0,0,0.6,0,0
0.75,0.07,0.35,0.83,0,0,0.3,0,0,0,0.3,0.3,0
0.67,-0.03,0.08,0.75,0,0.3,0,0.3,0,0,0.3,0,0.3
0.59,0.02,0.14,0.67,0.6,0,0.3,0,0,0,0.3,0.3,0.3
0.62,0.03,0.12,0.59,0,0,0.4,0.6,0,0.1,0,0.3,0
0.71,-0.01,0.08,0.62,0,0,0.4,0.3,0,0.1,0.6,0.3,0
0.79,-0.03,0.13,0.71,0.3,0,0.4,0,0,0.1,0.89,0,0
0.8,0.08,0.32,0.79,0.89,0,0,0,0,0.1,0.3,0,0.1
0.81,0.08,0.29,0.81,0,0.3,0.1,0.3,0.1,0.1,0,0,0.4
0.88,0.05,0.28,0.82,0.89,0,0.3,0,0.1,0.1,0,0.1,0.1
0.96,0.02,0.32,0.88,0.6,0.3,0.3,0.1,0,0.4,0.1,0,0.1
1.05,0.1,0.42,0.96,0.1,0,0.4,0.1,0,0.1,0.1,0,0.1
1.13,0.07,0.55,1.05,0.1,0,0.4,0.1,0,0.1,0.1,0,0.1
1.23,-0.06,0.34,1.14,0.1,0,0.4,0.1,0,0.1,0.1,0,0.1
1.31,-0.08,0.66,1.23,0.1,0,0.1,0.1,0,0.1,0,0,0
1.37,-0.06,0.59,1.32,0.1,0,0.1,0.1,0,0.1,0,0,0
1.39,0.11,1.06,1.37,0.1,0,0.1,0,0,0,0,0,0
1.42,-0.09,0.14,1.4,0,0,0,0,0,0,0,0,0
1.44,-0.06,0.07,1.42,0,0,0,0,0,0,0,0,0
1.46,-0.04,0.19,1.45,0,0,0,0,0,0,0,0,0
1.47,0.02,0.59,1.46,0,0,0,0,0,0,0,0,0
1.48,0.01,0.89,1.47,0,0,0,0,0,0,0,0,0
1.48,0.01,0.64,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.49,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.72,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.54,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.83,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.6,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.45,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.68,1.49,0,0,0,0,0,0,0,0,0
1.49,-0,0.21,1.49,0,0,0,0,0,0,0,0,0
1.49,-0,0.38,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.56,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.42,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.64,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.46,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.75,1.49,0,0,0,0,0,0,0,0,0
-0,-0,2.78,0,0.3,0,0,0,0,0,0,0.3,0
-0.02,0.08,0.96,0,0,0.3,0,0,0,0,0,0,0.3
0.25,-0.01,0.85,0.08,0,0,0.3,0.3,0,0,0,0,0
0.43,0,0.96,0.25,0,0,0.3,0.3,0,0,0,0,0
0.6,0.01,1.14,0.43,0,0,0.3,0.3,0,0,0,0,0
0.7,0.01,0.15,0.6,0,0,0.3,0.3,0,0,0,0,0
0.79,-0.01,0.15,0.7,0,0,0,0,0,0.6,0.3,0,0
0.87,0.01,0.21,0.79,0,0,0.6,0.3,0,0,0,0,0.3
0.9,0.09,0.34,0.87,0,0,0.3,0.3,0,0.3,0,0,0.3
0.92,0.16,0.4,0.91,0.1,0.3,0,0.1,0,0,0.1,0,0.3
0.95,0.17,0.32,0.93,0.1,0,0,0.1,0,0.3,0.1,0,0
0.97,0.12,0.06,0.97,0.1,0,0.3,0.1,0,0,0.1,0,0.3
0.91,0.06,0.08,0.98,0.1,0,0.3,0.1,0,0,0.1,0,0.6
0.86,0.11,0.02,0.91,0.1,0,0,0.1,0,0.3,0.1,0,0.3
0.85,-0.09,0.09,0.87,0.1,0,0.3,0.1,0,0.3,0.1,0,0
0.87,-0.09,0.26,0.85,0.1,0,0.3,0.1,0,0,0,0,0.6
0.83,-0.05,0.54,0.87,0.1,0,0,0.1,0,0.3,0,0,0.6
0.8,0.07,0.2,0.83,0,0,0.3,0.1,0,0.3,0.1,0,0.3
0.85,0.06,0.14,0.81,0.4,0.3,0.89,0,0,0,0.1,0,0.6
0.83,0.05,0.11,0.85,0,0.1,0.3,0.1,0,0.89,0,0.6,0
0.75,0.01,0.74,0.83,0,0.4,0,0.1,0,0,0,0.6,0.6
0.68,-0.05,0.9,0.75,0,0.4,0,0.1,0.59,0,0.3,0.6,0
0.64,-0.05,1.19,0.68,0.1,0.1,0.1,0,0.1,0,0.3,0.3,0.3
0.65,0.07,1.52,0.64,0.1,0.1,0.1,0.3,0.1,0.3,0,0.3,0.3
0.64,0.07,1.69,0.65,0.1,0.1,0.1,0.3,0.1,0.3,0,0,0.3
0.59,0.06,1.84,0.65,0.1,0.1,0.1,0.3,0.1,0.3,0,0.3,0
0.53,0.06,1.4,0.59,0.1,0.1,0.1,0,0.1,0.3,0,0.3,0
0.48,0.06,1.41,0.54,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.6,0
0.41,0.11,1.38,0.49,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0
0.37,0.16,1.21,0.43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.43,0.17,0.87,0.41,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.53,0.16,0.56,0.46,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.66,-0.14,0.21,0.56,0.4,0.1,0.1,0,0.1,0.1,0,0,0.1
0.84,0,0.48,0.68,0.4,0.1,0.1,0,0.1,0.1,0,0,0.1
0.96,0.11,0.6,0.84,0.4,0.1,0.1,0,0.1,0.1,0,0,0.1
1.09,0.13,0.68,0.97,0.1,0.1,0.1,0,0.1,0,0,0,0
1.21,0.12,0.98,1.09,0.3,0.1,0.1,0.1,0,0,0.1,0,0
1.32,0.09,0.99,1.22,0.3,0.1,0.1,0.1,0,0,0.1,0,0
1.36,0.09,1.35,1.32,0,0.1,0,0.1,0,0,0,0,0
1.35,0.17,0.49,1.36,0.3,0.1,0,0.1,0,0,0,0,0
1.36,0.17,0.63,1.36,0,0,0,0,0,0,0,0,0
1.4,0.13,0.52,1.38,0,0,0.3,0,0,0,0,0,0
1.42,0.09,0.72,1.4,0,0,0,0,0,0,0,0,0
1.45,0.06,1.02,1.43,0,0,0.3,0,0,0,0,0,0
1.46,0.04,1.29,1.45,0,0,0,0,0,0,0,0,0
1.47,-0.03,0.47,1.46,0,0,0,0,0,0,0,0,0
1.48,-0.02,0.35,1.47,0,0,0,0,0,0,0,0,0
1.49,-0.02,0.6,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.9,1.49,0,0,0,0,0,0,0,0,0
1.49,0,1.19,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.96,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.78,1.49,0,0,0,0,0,0,0,0,0
1.49,0,1.05,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.3,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.57,1.49,0,0,0,0,0,0,0,0,0
1.5,0,0.92,1.49,0,0,0,0,0,0,0,0,0
1.5,0,0.74,1.5,0,0,0,0,0,0,0,0,0
1.5,0,1.01,1.5,0,0,0,0,0,0,0,0,0
1.5,0,0.8,1.5,0,0,0,0,0,0,0,0,0
0,0,1.65,0,0,0.1,0.1,0.3,0,0.1,0,0.3,0
0,0.01,1.64,0,0,0.1,0.1,0.3,0,0.1,0,0.3,0
0.08,-0.01,0.28,0.01,0,0.3,0,0.3,0,0.1,0,0.1,0.1
0.15,0,0.12,0.08,0,0.1,0.1,0.3,0,0.1,0,0.3,0
0.2,0,0.08,0.15,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.26,0,0.04,0.2,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.33,0,0.02,0.26,0,0,0.1,0.3,0,0.1,0.3,0,0.1
0.41,0.01,0.01,0.33,0,0,0.1,0.3,0,0.1,0.3,0,0.1
0.49,-0.03,0.02,0.41,0,0,0.1,0.3,0,0.1,0.3,0,0.1
0.57,-0.02,0.07,0.49,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.64,-0.02,0.15,0.57,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.7,0,0.05,0.64,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.75,-0.02,0.06,0.7,0,0,0.1,0.3,0,0.1,0,0,0.1
0.78,-0.01,0.12,0.75,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.84,0.01,0.2,0.78,0,0.3,0,0.3,0,0,0.3,0.3,0
0.92,0.03,0.25,0.84,0,0.3,0,0.3,0,0,0.3,0,0
0.98,0.05,0.33,0.92,0.3,0,0,0.3,0,0,0,0.3,0
0.99,0.08,0.21,0.98,0,0.3,0,0.3,0,0,0.3,0,0
0.98,0.08,0.18,0.99,0.3,0,0,0.3,0,0,0.3,0.6,0
1,0.08,0.17,0.99,0.3,0,0,0.3,0,0,0.3,0.3,0.3
1.03,-0.01,0.1,1.01,0.3,0,0,0.3,0,0,0.3,0,0
0.98,0.06,0.16,1.03,0,0.3,0.3,0.6,0,0,0.3,0,0
0.84,0.01,0.13,0.98,0.3,0,0.1,0,0,0.1,0,0,0.1
0.75,-0.04,0.15,0.84,0,0.3,0.4,0.3,0,0.1,0.3,0,0.1
0.68,-0.06,0.29,0.75,0,0.3,0.4,0.3,0,0.1,0.3,0,0.1
0.61,0.05,0.31,0.68,0.3,0,0.1,0.3,0,0.1,0.3,0,0.4
0.54,0.05,0.26,0.61,0.3,0.3,0.1,0.3,0,0.1,0.3,0,0.4
0.48,0.06,0.19,0.55,0,0.3,0,0.3,0.3,0.4,0.3,0,0.1
0.44,0.07,0.08,0.49,0.3,0.3,0,0,0,0.4,0.3,0,0.1
0.45,-0.09,0.09,0.44,0.3,0,0.1,0,0,0.1,0.3,0.3,0.3
0.52,0.05,0.29,0.45,0.3,0.6,0.3,0,0,0.1,0.3,0,0.1
0.61,0.02,0.22,0.52,0.3,0.6,0.3,0,0,0.1,0.3,0,0.1
0.69,0.03,0.23,0.61,0.3,0.3,0.1,0.3,0.1,0.1,0,0,0.4
0.77,0.03,0.25,0.69,0.3,0.3,0.1,0,0.1,0.1,0,0,0.4
0.84,0.05,0.44,0.77,0.6,0,0.1,0,0.1,0.1,0,0,0.4
0.83,0.08,0.48,0.84,0,0.3,0.4,0.6,0,0.1,0.1,0.1,0
0.75,0.14,0.53,0.84,0.1,0,0.4,0.1,0,0.1,0.1,0.3,0.1
0.81,-0.01,0.26,0.76,0.1,0,0.4,0.1,0,0.1,0.1,0.3,0.1
0.95,-0.1,0.34,0.81,0.1,0,0.4,0.1,0,0.1,0.1,0,0.1
1.1,-0.06,0.64,0.95,0.1,0,0.1,0.1,0,0.1,0,0.3,0
1.22,-0.1,0.6,1.1,0.1,0.3,0.1,0.1,0,0.1,0,0,0
1.29,-0.07,0.96,1.22,0.1,0,0.1,0,0,0,0.3,0,0
1.31,0.15,0.28,1.29,0,0.1,0,0.1,0,0,0,0,0
1.35,0.14,0.26,1.32,0,0,0,0,0,0,0.3,0,0
1.39,0.09,0.23,1.36,0,0,0,0,0,0,0,0,0
1.42,0.06,0.27,1.39,0,0,0,0,0,0,0,0,0
1.44,0.04,0.81,1.42,0,0,0,0,0,0,0,0,0
1.45,0.02,1.08,1.44,0,0,0,0,0,0,0,0,0
1.46,0.01,0.84,1.45,0,0,0,0,0,0,0,0,0
1.47,0.01,0.66,1.46,0,0,0,0,0,0,0,0,0
1.48,0,0.9,1.47,0,0,0,0,0,0,0,0,0
1.48,0,0.7,1.48,0,0,0,0,0,0,0,0,0
1.48,0,0.99,1.48,0,0,0,0,0,0,0,0,0
1.48,0,0.76,1.48,0,0,0,0,0,0,0,0,0
1.49,0,1.1,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.84,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.03,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.06,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.71,1.49,0,0,0,0,0,0,0,0,0
1.49,0,1.05,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.78,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.6,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.88,1.49,0,0,0,0,0,0,0,0,0
0,0,1.99,0,0,0.1,0.1,0.3,0,0.1,0,0.3,0
-0.06,0.06,1.41,0,0.3,0,0.1,0,0,0.1,0.3,0,0.1
0.25,-0.01,0.91,0.08,0.1,0.1,0,0.1,0,0.3,0,0.3,0
0.43,0,0.98,0.25,0.1,0.1,0,0.1,0,0.3,0,0.3,0
0.54,0.02,0.28,0.43,0.1,0.1,0,0.1,0,0.3,0,0.3,0
0.52,0.04,0.29,0.54,0.1,0.1,0,0.1,0,0.3,0,0.3,0
0.45,0.04,0.26,0.52,0,0,0.3,0,0,0,0.3,0,0.3
0.34,0.05,0.21,0.45,0,0,0.3,0,0,0,0,0.3,0.3
0.25,0.06,0.07,0.35,0,0,0,0,0,0,0.3,0.3,0.3
0.28,0.03,0.59,0.26,0,0,0,0,0,0,0.3,0,0.3
0.43,-0.07,0.5,0.28,0,0,0,0,0,0,0.3,0,0.3
0.58,-0.03,0.72,0.43,0,0,0,0,0,0,0,0,0.3
0.65,0,0.9,0.58,0,0,0,0,0,0.3,0.3,0,0
0.58,0.05,1.06,0.65,0,0,0,0,0,0,0.3,0,0.3
0.43,-0.1,0.04,0.58,0.3,0.3,0,0,0,0,0,0,0
0.36,-0.13,0.28,0.44,0.3,0.3,0,0,0,0,0,0,0
0.46,-0.03,0.69,0.39,0,0,0,0.3,0,0,0,0,0
0.58,0.04,0.89,0.46,0.3,0,0,0.3,0,0,0,0,0
0.69,0.04,1.01,0.58,0,0,0,0.3,0,0,0,0,0
0.78,0.01,0.14,0.69,0,0,0,0.3,0,0,0,0,0
0.86,0.02,0.14,0.78,0,0,0,0.3,0,0,0,0,0
0.93,0.06,0.16,0.86,0,0,0,0.3,0,0,0.3,0,0
0.99,0.12,0.15,0.93,0.3,0,0,0.3,0,0,0,0,0
1.06,0.15,0.19,1,0,0,0,0.3,0,0,0,0,0
1.05,0.06,0.08,1.07,0.3,0,0.1,0,0,0.1,0,0,0.1
0.92,-0.1,0.02,1.05,0.3,0,0.1,0,0,0.1,0,0,0.1
0.86,-0.1,0.17,0.93,0.3,0.3,0.1,0.3,0,0.1,0,0,0.1
0.81,-0.07,0.44,0.86,0.3,0,0.4,0.3,0,0.1,0,0,0.1
0.74,-0.06,0.47,0.81,0.3,0,0.4,0.3,0,0.1,0,0,0.1
0.69,-0.07,0.69,0.74,0.3,0.3,0.1,0.3,0,0.1,0.3,0,0.1
0.65,-0.08,1.02,0.69,0.3,0.1,0.1,0.3,0,0.1,0.6,0,0
0.59,-0.02,1.45,0.66,0.3,0.1,0.1,0.3,0,0.1,0.6,0,0
0.56,0.07,0.4,0.59,0.3,0.4,0.1,0.3,0,0.1,0.3,0.3,0
0.61,0.03,0.33,0.57,0.3,0.4,0.1,0.3,0,0.1,0.3,0.3,0
0.64,0.07,0.46,0.61,0.6,0.3,0,0.3,0.3,0.1,0,0,0.4
0.68,0.08,0.41,0.65,0.3,0,0.1,0,0.1,0.1,0.3,0,0.1
0.71,0.08,0.39,0.68,0.3,0,0.1,0,0.1,0.1,0,0.3,0.1
0.71,0.08,0.4,0.72,0.3,0,0.1,0,0.1,0.1,0,0.3,0.1
0.7,0.08,0.65,0.72,0.3,0.3,0.1,0,0.1,0.1,0,0.3,0.1
0.71,0.1,0.66,0.7,0.3,0.3,0.1,0.3,0,0.1,0.4,0.1,0
0.75,0.1,0.69,0.72,0,0.4,0.1,0.4,0,0.1,0.1,0.1,0.3
0.83,0.09,0.81,0.76,0.4,0,0.4,0.1,0,0.1,0.1,0,0.1
1,0.03,0.47,0.84,0.1,0.3,0.4,0.1,0,0.1,0.1,0,0.1
1.16,0,0.62,1,0.1,0,0.1,0.1,0,0.1,0,0,0
1.26,-0.12,0.48,1.16,0.1,0,0.4,0.1,0,0.1,0,0,0
1.33,-0.04,0.83,1.26,0.1,0,0.1,0,0,0,0,0,0
1.36,0.12,0.04,1.33,0.1,0,0.1,0,0,0,0,0,0
1.4,-0.09,0.07,1.37,0,0,0,0,0,0,0,0,0
1.43,-0.06,0.01,1.41,0,0,0,0,0,0,0,0,0
1.45,-0.04,0.09,1.43,0,0,0,0,0,0,0,0,0
1.47,0.02,0.73,1.45,0,0.3,0,0,0,0,0,0,0
1.47,0.01,0.57,1.47,0,0,0,0,0,0,0,0,0
1.48,0.01,0.8,1.47,0,0,0,0,0,0,0,0,0
1.48,0,0.61,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.9,1.48,0,0,0,0,0,0,0,0,0
1.49,0,0.67,1.49,0,0,0,0,0,0,0,0,0
1.49,0,1.03,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.75,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.57,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.86,1.49,0,0,0,0,0,0,0,0,0
1.49,-0,0.14,1.49,0,0,0,0,0,0,0,0,0
1.49,-0,0.31,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.71,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.53,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.82,1.49,0,0,0,0,0,0,0,0,0
1.49,0,0.59,1.49,0,0,0,0,0,0,0,0,0
0,-0,1.83,0,0,0.3,0.3,0,0,0.3,0,0,0
0,0,1.83,0,0,0.3,0.3,0,0,0.3,0,0,0
0,0,1.67,0,0,0.3,0.3,0,0,0.3,0,0,0
0.02,0.02,1.17,0,0,0.3,0.3,0,0,0.3,0,0,0
0.16,0.02,0.57,0.03,0,0,0.3,0,0,0.3,0,0,0.3
0.29,0.03,0.44,0.16,0,0,0,0,0,0.6,0,0,0.3
0.43,0.04,0.36,0.29,0,0,0,0,0,0,0,0.3,0.3
0.55,0.03,0.29,0.43,0,0,0,0,0,0,0,0,0.3
0.65,0.02,0.26,0.55,0,0,0,0,0,0.3,0,0.3,0
0.74,0.02,0.26,0.65,0,0,0,0,0,0.3,0.3,0,0.3
0.81,0.03,0.31,0.74,0,0,0,0,0,0.3,0,0.3,0.3
0.86,0.05,0.42,0.81,0,0,0,0,0,0.3,0,0.3,0
0.88,0.08,0.12,0.86,0,0,0,0,0,0,0,0.3,0
0.86,0.09,0.03,0.89,0,0,0,0,0,0.3,0,0.3,0
0.83,0.01,0.09,0.87,0,0,0.3,0,0,0.3,0,0,0.3
0.78,0.07,0.16,0.83,0,0,0.3,0,0,0.3,0,0,0.3
0.72,0.06,0.08,0.78,0,0.3,0,0,0,0.3,0,0,0.3
0.66,-0.06,0,0.72,0,0,0,0,0,0.3,0,0.3,0.3
0.59,-0.06,0.11,0.66,0,0,0.3,0,0,0.3,0.3,0,0.6
0.51,-0.02,0.24,0.59,0,0.3,0.3,0,0,0.3,0.3,0,0.3
0.43,0.03,0.34,0.51,0,0.3,0.3,0,0,0.3,0.3,0.3,0
0.39,0.07,0.17,0.43,0,0.3,0.3,0,0.3,0,0,0.3,0.3
0.46,-0.06,0.01,0.4,0,0.3,0,0,0.3,0,0.3,0,0.3
0.55,0,0.14,0.46,0.3,0.3,0.3,0,0.3,0,0.3,0,0
0.61,-0.04,0.16,0.55,0.3,0,0.3,0,0.3,0.3,0,0.3,0.3
0.59,-0.02,0.25,0.62,0.3,0,0.3,0.3,0,0,0.3,0.3,0.3
0.5,0.01,0.36,0.59,0.3,0,0.3,0.6,0,0.3,0.3,0.3,0.3
0.42,0.02,0.41,0.5,0,0.6,0,0.6,0,0.3,0.3,0.3,0.3
0.37,0.06,0.44,0.42,0.3,0.3,0,0.6,0,0.3,0.3,0.3,0.3
0.37,0.07,0.09,0.37,0.3,0.3,0.3,0.3,0,0,0.3,0.6,0.3
0.38,-0.09,0.12,0.37,0.3,0.6,0,0,0.3,0,0.3,0.3,0.3
0.37,-0.04,0.38,0.39,0.6,0,0,0.3,0.3,0.3,0,0.3,0.3
0.33,0.07,0.51,0.37,0.3,0.3,0.1,0.3,0,0.4,0.3,0.3,0
0.34,0.08,0.32,0.34,0.3,0.3,0.3,0.3,0,0.1,0,0,0.4
0.37,0.08,0.08,0.35,0.6,0.3,0,0.3,0.3,0.1,0,0,0.4
0.37,-0.07,0.15,0.38,0,0.3,0.4,0.3,0,0.1,0.6,0.3,0
0.37,-0.04,0.38,0.37,0,0,0.4,0.3,0,0.1,0.6,0.3,0
0.37,-0.02,0.01,0.37,0,0.4,0.1,0,0,0,0.3,0.6,0.3
0.38,-0.01,0.07,0.37,0,0.4,0.1,0,0,0.3,0.3,0.6,0
0.45,0,0.1,0.38,0.3,0.1,0.1,0.3,0,0.3,0.6,0.6,0.3
0.54,-0.01,0.1,0.45,0.3,0.1,0.1,0,0.1,0.1,0.3,0,0.3
0.62,-0.04,0.14,0.54,0.3,0.1,0.1,0,0.1,0.1,0.3,0.3,0.3
