,"(74.77891374550711,46.186859056204824)","(67.28362910281885,46.45276905071097)","(59.788344460130574,46.718679045216916)","(52.2930598174423,46.98458903972275)","(44.79777511770606,47.250498962273326)","(37.30253221078942,47.51643205149736)","(29.932204603054497,48.21647610261479)","(22.512895889830176,48.9569325961095)","(15.045925261471584,49.226927304827214)","(7.560253581632516,49.19632800740446)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"(76.83981537196343,62.274647372306156)","(69.40911370078966,61.04495866643107)","(61.973328979515905,59.9261739787641)","(54.53392850804016,58.901459965482765)","(47.09177463171868,57.93130200784738)","(39.648115853951545,56.99095566399193)","(32.203707822188576,56.06821933239519)","(24.781967190439616,55.57953456154043)","(17.471461421676818,56.55967271401294)","(10.272526952732097,58.38183813299756)","(3.2017558446678764,60.657547825448745)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(78.35630783510426,17.15640936703277)","(71.3992101305519,19.95799609309629)","(64.43996519200498,22.757887044595698)","(57.46251645341382,25.553529586578627)","(50.475822843042444,28.35615890928333)","(43.50586502707295,31.16170909971306)","(36.564258313955406,33.984701737211765)","(30.102934074194366,37.40913593999779)","(23.664379749624157,39.96430591202239)","(17.035808903471885,43.12020303505254)","(10.124222127397513,45.90070360125432)","(3.556264888481051,48.42550337104839)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"(3.0874071848244915,10.994202290042383)","(9.948314994666717,14.023979129773913)","(16.809504008974137,17.053575331778337)","(23.671149727365712,20.083216370865905)","(30.53486266564809,23.109811987207753)","(37.449278752213765,26.06778327344)","(44.50568810676013,28.901184322117764)","(51.5596396145878,31.87044574574935)","(58.48579722139625,34.93601935585221)","(65.39779859638688,37.81079004825581)","(72.18886577778673,39.47731601680298)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"(79.34704752425206,28.631677206587863)","(72.16990971765094,26.494247345807555)","(65.17475552925019,24.399623486715694)","(58.32396696763881,22.2475907093666)","(51.29118731496231,20.0917236020647)","(44.157119477626765,17.956398485316125)","(37.14189821803758,16.068364090359783)","(30.619588229153205,15.523953816645147)","(23.637412051259904,14.290372417336492)","(16.804368939237357,12.122146703612104)","(11.07608253302488,9.445765304836321)","(5.369822930266385,7.908871631534434)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(5.152717043177669,36.33091247880567)","(13.159458942396121,38.7559269175779)","(20.844490362209577,40.474865111997396)","(28.365168064239686,41.77491700500423)","(35.70829362332495,42.457694333030574)","(43.070170542724505,42.89799750205127)","(49.8701849199559,42.929230776816084)","(56.93537286398354,43.32648865378044)","(63.60951861773138,43.48424283828963)","(69.86369559142753,43.87470782314416)","(75.66643872199217,46.02472057613384)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(1.5643075659073755,1.6153587303025676)","(8.67791208555452,5.350461354814435)","(15.855733844253294,8.53145553335118)","(23.652023487688147,9.910479353007947)","(31.59247245113273,11.085436870560121)","(38.9553097623241,12.71785738425134)","(46.27478401018462,14.015827099873748)","(53.3818503060114,16.27436955328314)","(60.30512322558748,19.051610894329244)","(66.91961176197374,22.018964990959805)","(73.02664724179823,25.265601577777453)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(3.4031845392741227,32.73587369108407)","(10.133825330053245,30.98744529951276)","(17.200542383348587,29.99303827371333)","(24.539725497527073,29.71202601713189)","(31.826159839363484,29.843326489013844)","(37.98875978326278,29.683984341027774)","(43.693149438981045,29.793393350618512)","(50.343586209293115,29.961409207102147)","(57.444048351273544,30.217981956796592)","(64.15126426892468,31.170741980273675)","(71.17665322144106,32.26827010068228)","(78.24052061016666,32.85274927750482)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(77.53900065440396,55.55517361307196)","(70.18425343006797,54.16152415237356)","(62.829871775264195,52.768764734067645)","(55.474636568359315,51.37856464984799)","(48.114789787561634,49.9946167331207)","(40.789064592734086,48.77829895505058)","(33.429496607888844,47.864234123881324)","(26.222499953054882,46.61179820641544)","(19.416047776930228,47.21974365911471)","(13.234091797522243,49.93418836882901)","(7.7970041120815035,54.412642433088585)","(3.063050657076925,59.93408397805662)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(74.42973996030514,40.73256021348318)","(66.96353537097511,41.443748676806024)","(59.4973307816451,42.15493714012886)","(52.03159562352633,42.86604186168506)","(45.181558400324604,43.71153407678892)","(37.99483286698883,44.85231892349216)","(30.65526387312741,45.813567318673705)","(23.225607490219467,46.5394087955567)","(15.785568807920791,47.0735114703908)","(8.703421361020249,48.05283755632969)",,,,,,,,,,,,,,,,,,,,,,,,,,
