,"(75.45026086188395,25.20995606639355)","(67.95061337984988,25.137239869317764)","(60.45096589781582,25.064523672241982)","(52.951318168274696,24.99180697292507)","(45.451670448452866,24.919090341970783)","(37.9520174586481,24.84636735559341)","(30.452441870548487,24.773271075223473)","(23.339250188330887,25.00965119674703)","(15.963540085017378,25.59583129470593)","(8.504798324077994,25.471355108174055)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"(74.52491150518254,43.18593993029879)","(67.4074647362785,40.81470265765232)","(60.28562852220769,38.44222305831091)","(53.16274085895345,36.06958461931071)","(46.04028420746735,33.69722579316441)","(38.919333570546,31.32577756114641)","(32.09692485929227,28.60297675263796)","(25.486543640927366,26.04085626697507)","(18.44658864016857,23.962800416807234)","(11.287523127891815,22.63966772098084)","(4.332123360117234,21.49809164247465)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(5.846206327657119,45.1990570462118)","(13.342957780338304,44.9289910022702)","(20.843528682954634,44.659288067268065)","(28.342356129657897,44.43469112506083)","(35.83238537186639,44.610271742948974)","(43.31525572318594,45.034337163251436)","(50.26661241469998,45.78120687980598)","(56.887081280807614,47.59040454345745)","(63.96232462235653,48.82098896072159)","(71.29962450764515,49.03184687611854)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(75.11329069461144,5.970405368753411)","(67.66080458107149,7.012381896483725)","(60.206513895866124,7.955886427228119)","(52.75053897672531,8.82339627353278)","(45.29334761298959,9.648582727760385)","(37.88197108315646,10.434839987725734)","(30.945585690609132,10.434397818568243)","(23.906754906080035,10.08580879868945)","(17.206282196223516,10.999656921472718)","(10.551645990321274,11.410959375807884)","(3.8899049914651296,12.945738350447353)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(76.04053538280682,43.31608051228008)","(69.10431313339933,40.70969665972115)","(62.181827713732716,38.10550414566708)","(55.25344207750911,35.498279683145874)","(48.3134003437549,32.88735953083537)","(41.36622386254934,30.27216097988113)","(34.90091436608048,27.158196134732794)","(28.56207431630345,24.868410539494743)","(21.98289280440354,22.777243169879775)","(15.296903999865968,21.38688479718425)","(8.605207947041567,20.588144370623684)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"(4.971015712679064,31.736156546169507)","(12.390648877811843,32.83003282711561)","(19.827834123560923,33.81332771982421)","(27.53832058742608,33.77100286774866)","(35.14363691276597,33.820383291367996)","(42.43231665458822,35.290274909008446)","(49.96678291933129,36.67260096177985)","(57.45517130158032,37.41264244648495)","(64.84939480847157,38.72306234525595)","(71.84079331053378,40.47590397906842)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"(3.7422301497070976,14.490939078928342)","(11.249327554421031,14.016455101381153)","(18.82902333082807,13.543115042215508)","(26.38705531002639,13.048664836506283)","(33.854364164962114,12.5753150792068)","(40.871386632315314,12.848292846639673)","(48.225722933123016,12.621584749360828)","(55.64584281143989,11.888114876343916)","(63.000201535909284,11.177485917005663)","(69.80360310127108,10.184081654715492)","(77.11992654104216,9.451910020021138)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(76.2115498204153,42.605701933533865)","(68.7296016761986,43.12558871790443)","(61.24758170599116,43.64544983306203)","(53.765520514900764,44.16529195385203)","(46.81371479371503,44.45579839805199)","(39.73423337856561,44.79622995160311)","(33.05614182698772,46.35540220508452)","(26.524682731875412,48.354727714114276)","(19.6178467910124,49.58259759390338)","(12.760054296823157,49.2129067726085)","(5.634736235001196,48.92386745714904)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"(4.295104907312419,44.214389318481665)","(11.418653494953123,42.09437178323316)","(18.537126399219538,40.119015662326234)","(25.315571536297075,39.55802337093695)","(31.700874587837717,39.54008035584736)","(37.63028143697992,39.1520844048655)","(42.51414733827653,38.27123399050368)","(47.66069887565663,35.706934888133446)","(53.654576350363634,33.18447868884806)","(60.10334292945255,32.76184249485585)","(67.16316974488021,34.244195433312136)","(74.12740883354314,34.60812869182571)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"(73.71995765152863,23.171670866140882)","(66.29062344530264,22.140302555707024)","(58.85384882403876,21.11509771887974)","(51.38620346669307,20.10193411442076)","(43.93655656241081,19.22796040257564)","(37.20862904346657,18.009840510167116)","(30.23094818534809,16.677394878183026)","(23.64311288374565,15.963885484907047)","(17.422518673532448,14.20351356318261)","(10.400753850511615,13.00294464847816)","(3.063021228610726,12.76161980048161)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(4.460297220381689,13.09248346915677)","(12.202702190256574,17.182300450765297)","(19.5005097038197,20.94158872391796)","(26.26306418285329,23.711183035875965)","(32.96894052303957,24.93464957454353)","(39.852118910964705,25.197137544675407)","(46.630032515736424,27.195900522553398)","(53.21252817021296,29.889678921067905)","(59.49129846486008,30.623324092213736)","(65.18578770102496,29.24584101751742)","(70.17121058779195,27.833656007830378)","(74.8375322080968,27.207725783106568)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(2.8890011600209875,11.215215687809042)","(8.818423630405103,11.710861068449068)","(14.75357053507891,12.133935795497537)","(21.423163630985943,13.717149556028938)","(28.3379442652647,15.830362154642309)","(35.15449284198279,18.600635764915086)","(41.39548639658745,21.3030604053019)","(47.022648641120796,24.00893016394165)","(52.541939288844816,26.775863940415377)","(58.53418136281007,28.74195186933494)","(65.16045753081815,28.66191743609724)","(71.16433469607937,28.18300688534757)","(76.52924049585832,28.10878143680782)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"(79.91642221435778,13.188339649112969)","(72.69516148601008,15.200952685659498)","(65.53264267106555,17.164022156118858)","(58.70077059815377,18.99059961897685)","(52.13184625520534,20.867419324596916)","(45.58645184280419,22.63169076778518)","(39.69294636325266,24.176343215840284)","(33.41508383699407,25.830699736368835)","(27.793879604281614,26.73186514831852)","(21.864664436423737,28.671587776470183)","(15.187122456443657,30.80312975553964)","(8.653796421259887,32.17941840538832)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"(80.1120196650923,47.90283830785076)","(72.71290106705527,46.68194746016292)","(65.31488097409141,45.46124984729943)","(57.91967476296066,44.24019636656741)","(51.085890687524966,42.48196349144098)","(44.3186432826364,41.60704062133274)","(38.125234607835125,42.17977121029914)","(32.4094543256805,43.323762125133115)","(26.711430256922046,44.63577763008087)","(20.365949755152112,43.94745960175592)","(14.31614455283733,42.39832336935126)","(8.055967165727882,40.63139748398143)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"(2.1887893651584682,54.42349582076291)","(9.67065473999985,51.37082562418077)","(17.187806005692327,48.36275097959199)","(24.449945837885796,45.68724219233371)","(31.605471510556214,43.15673312157817)","(38.21924027324834,40.146048656826224)","(44.2311439327447,36.2914176463487)","(50.86867977567144,33.24850165769172)","(57.43193689949986,32.02398514216233)","(63.30498083301157,32.88505819697836)","(68.50491292829314,34.82232076676268)","(73.44856101154178,36.54160599254256)","(78.27157250208691,37.51871339042505)",,,,,,,,,,,,,,,,,,,,,,
