,,,,,,,,,,,,,,"(5.41851092874721,39.97636091143192)","(11.239184907744942,41.9397480557883)","(15.794324922610528,45.19155183354711)","(20.156709596494085,49.57160433126111)","(25.300298660147128,53.713355408276314)","(31.489699186917797,56.756760096609156)","(38.46702441448034,58.35794634179916)","(45.7627315169392,59.29151897788739)","(53.17857177287478,59.92466455238552)","(60.64005576900548,60.41298528472076)","(68.11900954810741,60.82353218616353)","(75.60433089260299,61.18977475209035)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"(78.85855659910062,31.828690359004174)","(71.47269454698014,33.13882704482583)","(64.13076099083624,34.43407395349219)","(57.43827353963557,35.52288943975548)","(50.18628203215003,36.624446083190875)","(42.854961919100994,37.88698720801149)","(35.58981730267462,39.3159817993088)","(28.446850381710288,41.451713622038426)","(21.791449264776112,43.26712293958472)","(14.77778733406807,45.02946528461148)","(7.479632670815909,45.82248207578297)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,"(75.04647911708636,6.302200619765061)","(67.86949061977676,8.70833094762249)","(60.68686716617974,10.957571904584675)","(53.49986720411667,13.130267711698796)","(46.308208531933666,15.17855600906275)","(39.12514071616622,16.457125634472675)","(32.04801924440113,16.346456494268068)","(25.153103927051088,16.910223726551187)","(18.57919535050611,18.27249145844777)","(12.907325923939588,19.51723101338169)","(8.417308887061534,21.743872520581938)","(4.769420383697821,25.3960749946513)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"(77.5776091167833,38.577793708277476)","(70.53307462931247,35.020711226972935)","(65.16085810034532,31.523914624027203)","(59.346582914956805,28.056766183360278)","(52.713729414268954,25.277090287338613)","(46.45885899015666,23.536345551084842)","(39.622774082804746,21.679710900173056)","(32.634495469624085,19.390394899466838)","(25.607563269737636,16.91674292409084)","(18.77128349744129,14.481277427489331)","(12.474882357740478,10.988094618964542)","(6.200645455860558,7.243677831981517)",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"(75.56861759010799,50.64131088221893)","(68.22949974708197,49.105186449702536)","(60.87920353636945,47.60517158061517)","(53.536462855426706,46.078425015421054)","(46.19011777855661,44.56143410409244)","(38.658731102044584,43.49884584936635)","(31.508876097240123,42.20972287348246)","(23.980996489795597,41.20615383074755)","(16.56631614544689,39.61797576588835)","(9.485894429808004,38.345293840151896)",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"(79.6126289362326,42.26965365959522)","(73.28220955836966,41.05104127265306)","(67.20956981091614,40.17160740798544)","(61.16459503419776,39.83548377259276)","(54.51104619921101,38.138868686550076)","(47.742752887187756,35.549785785140074)","(41.265003135213796,32.48020651139343)","(34.969497453001296,28.70622084831865)","(28.184985654185194,25.46426046034776)","(21.344880847202674,22.521896662919474)","(15.083050343124174,20.521496789234554)","(8.741290509562496,19.043283836802292)","(2.446305236423817,16.151378892841784)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(6.943025954122087,27.472253309846355)","(13.701781337717708,28.946505177301034)","(20.59882895692504,31.10180543986828)","(27.66821638338766,33.16015887754856)","(34.705558555802405,34.862932400956794)","(41.308682126516494,35.87555628452218)","(46.99401931564789,37.348512314770154)","(52.93088312328946,38.3616127828268)","(58.68770330891947,39.121960585940066)","(63.8558271293559,40.36279210332723)","(69.86535816739217,42.15829735480235)","(76.2093624822984,45.14255320100677)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(80.92531482956863,21.47447906260449)","(73.4554777042722,22.158341550183756)","(65.98747519928747,22.828360820048896)","(58.854707785839835,23.318143335441338)","(53.35899443882703,23.699148123410065)","(47.862135395925954,24.895620657078112)","(41.30614954098532,25.720100891192807)","(35.145417668207635,26.102946954955023)","(29.025642651080787,26.632780785600247)","(22.294515320355313,27.515721911232475)","(15.490730678618391,28.76558295267038)","(8.834437205936469,29.49954738361796)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"(77.7128658028366,30.89434159679915)","(70.41757061692265,32.58085872179028)","(63.12627004551426,34.227996874976824)","(55.89615730753007,35.878158735168064)","(48.811230833547306,37.52932172843158)","(42.434047160788325,39.51931740441709)","(36.779852248160935,41.06873527324665)","(31.426813598720603,42.27421149062103)","(25.372633207974644,43.83900200332654)","(18.675580183280307,44.72699860331709)","(11.571147140442836,45.94714663789123)","(4.361830284059417,47.53268574431849)",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"(0.8328613602387522,64.98507769029902)","(7.2421475425562685,60.62773616452314)","(13.665098134875759,56.56027506885286)","(20.113736419466562,52.66655993999491)","(26.566102972139948,48.83495728607426)","(33.11841339242208,45.49595847026899)","(38.980913000032274,42.87850671007157)","(45.17507727437986,40.93906563588084)","(51.261386669945416,39.24778898859544)","(56.90807326673745,35.88631064463616)","(62.888659280616245,31.632927122941492)","(68.82827978273164,26.988907572306843)","(74.5627129543448,22.12989687226163)",,,,,,,,,,
