-0,0,0.0776,0.3642,-0.3924,-0.1285,-0.5508,-0.155,-0.2133,-0.5992,-0.7405,-0.1694,3.0752,3.7047,-1.4007,0.5368
0.1479,-0.0452,0.0423,0.0541,-0.1378,-0.5035,0.517,0.2203,0.5739,0.2423,-0.2584,0.5881,2.8068,3.9731,-1.4007,0.5368
0.2156,-0.1191,0.0021,0.1166,0.2362,-0.093,0.0585,-0.2798,0.1121,0.2712,-0.0417,-0.366,2.5497,4.2302,-1.3267,0.5142
-0.2044,0.2745,-0.0101,0.0545,0.106,-0.0586,-0.2589,0.0009,-0.2436,0.2136,0.0161,-0.3673,2.3223,4.4576,-1.2189,0.4546
-0.1092,-0.0738,-0.0088,-0.0817,-0.1658,-0.0638,-0.2412,-0.2638,0.1937,-0.35,-0.1964,-0.3552,2.0263,4.7536,-1.3211,0.5919
-0.0433,-0.0539,0.0382,-0.1971,-0.1056,-0.1742,-0.1176,-0.1843,-0.2011,0.101,-0.1848,-0.156,1.7488,5.0311,-1.3756,0.555
-0.0186,-0.0273,0.0026,-0.0544,-0.0287,-0.0989,0.0208,-0.1302,0.3153,-0.1328,-0.161,-0.3021,1.4847,5.2952,-1.3973,0.5281
-0.0088,-0.0157,0.1309,0.134,-0.148,-0.1348,0.0101,-0.2298,0.238,-0.2062,0.3676,-0.159,1.2274,5.5525,-1.4065,0.5145
0.0264,0.2705,-0.2413,0.1318,0.3407,-0.0994,0.0039,-0.4149,0.4681,0.3793,-0.457,0.5172,4.3635,2.4164,-1.4842,0.2158
-0.0248,0.4681,-0.2886,0.041,0.3333,-0.3781,0.178,-0.491,-0.0046,-0.5649,-0.2319,0.608,4.1879,2.592,-1.471,0.3511
-0.0089,-0.375,0.3337,0.0144,-0.3254,0.0758,-0.1603,0.2987,-0.2925,0.1904,-0.3157,-0.2367,3.8953,2.8846,-1.4834,0.5852
0.2321,0.0543,-0.129,0.1011,0.1419,0.215,-0.3135,-0.1601,0.3457,0.1034,-0.3663,-0.0826,3.6964,3.0835,-1.4878,0.3977
-0.1689,-0.3388,-0.1747,0.1372,-0.1563,-0.2043,0.3982,0.0089,0.1371,0.3987,-0.4349,0.091,3.4839,3.296,-1.3718,0.4249
-0.0665,-0.3227,0.1317,-0.0516,0.1799,0.0322,0.0538,0.3113,-0.2841,-0.2877,-0.0368,0.4186,3.3561,3.4238,-1.4562,0.2555
-0.0186,-0.1533,-0.2445,0.0641,0.2524,0.0661,0.4198,-0.1124,0.2108,0.5794,0.5286,-0.3258,3.309,3.4709,-1.4894,0.0942
-0.0031,-0.0857,-0.147,-0.2931,0.2702,-0.3038,0.2588,0.3207,0.4121,-0.0823,-0.2729,-0.375,3.3002,3.4797,-1.4987,0.0176
0.0531,-0.2288,0.3056,0.0695,0.5383,-0.2041,0.5719,0.3517,-0.1029,-0.6871,0.3546,-0.6648,3.3128,3.4671,-1.5002,-0.0252
0.0132,-0.1643,0.0962,0.0336,-0.1978,0.2248,-0.552,-0.4117,0.0743,0.7024,-0.3881,0.7662,6.2067,0.5732,1.2763,0.9886
0.0132,-0.181,-0.1762,0.1258,0.1765,0.2272,0.1964,-0.2588,-0.4821,-0.4915,0.3311,0.6788,5.7535,1.0264,1.2829,0.9064
0.0071,-0.071,-0.1577,0.0693,0.2781,-0.201,0.2938,-0.5384,-0.6315,-0.0285,0.3724,0.5738,5.3455,1.4344,1.2896,0.8159
-0.0435,-0.0404,-0.1409,0.0295,0.4122,0.4862,0.3799,-0.6101,-0.6185,-0.3958,-0.3928,0.6769,4.9552,1.8247,1.2931,0.7805
-0.1772,-0.1127,-0.1132,-0.0008,0.0883,-0.2129,0.2761,0.0982,-0.2318,0.2724,0.2667,0.3604,4.575,2.2049,1.2714,0.7603
0.1477,0.0581,-0.0592,0.0192,0.2191,0.1489,0.0111,0.3063,-0.0696,0.4114,0.36,0.2143,4.223,2.5569,1.1828,0.704
-0.3141,-0.2731,-0.0528,0.0775,-0.1134,-0.0131,-0.1275,0.0558,-0.0176,-0.2992,0.1845,0.2611,3.8564,2.9235,1.2567,0.7331
0.1083,-0.4039,0.054,0.082,0.1561,-0.036,0.1668,0.0067,-0.1834,0.0456,-0.0123,-0.2257,3.5581,3.2218,1.0997,0.5965
-0.0223,-0.4291,0.1451,0.2044,-0.2268,-0.1632,0.0113,0.2845,-0.2863,-0.0798,0.1219,0.3221,3.3608,3.4191,1.1538,0.3946
-0.4648,0.144,-0.1732,0.0312,-0.0911,0.1832,-0.2474,-0.103,0.1205,0.2545,-0.3123,-0.2492,3.2708,3.5091,1.1427,0.1801
-0.0561,0.761,-0.1389,-0.0653,-0.1766,0.0252,-0.2443,-0.156,0.08,-0.3017,-0.2081,-0.267,3.1447,3.6352,0.9104,0.2521
0.139,0.5849,-0.0847,-0.0098,-0.0516,0.1882,-0.1977,0.0383,-0.1509,0.1494,0.2557,-0.0162,2.8284,3.9515,0.8823,0.6326
-0.0047,0.0036,-0.0026,-0.0982,-0.2611,-0.1835,0.3251,0.0971,0.3863,0.1954,-0.4572,-0.1307,5.1474,1.6325,1.2456,0.8339
-0.0008,0.0001,0.3471,0.0662,0.3803,0.205,0.2994,0.57,0.1061,-0.6444,-0.1321,-0.6488,4.7295,2.0504,1.2433,0.8358
0.0041,-0.0041,0.37,0.0332,0.3821,0.1696,0.3107,0.4776,-0.3199,0.6575,0.2412,0.7126,4.3116,2.4683,1.2429,0.8359
-0.1579,-0.0457,-0.2052,0.1803,0.3918,-0.0005,0.4079,-0.0474,0.3063,0.3641,-0.2981,0.4557,3.8946,2.8853,1.245,0.8339
-0.0476,0.1348,-0.0651,-0.1009,-0.1494,0.2141,-0.0603,-0.2921,0.1811,0.2589,0.3521,0.1725,3.4891,3.2908,1.1661,0.811
0.139,-0.1881,-0.044,-0.0714,0.0838,0.0533,-0.11,0.1461,0.1077,0.185,0.2204,0.0685,3.0498,3.7301,1.1423,0.8785
0.052,0.0084,-0.0561,0.042,-0.0191,0.2934,-0.0098,-0.2953,-0.0288,-0.2969,0.3165,-0.1519,2.6575,4.1224,1.2118,0.7844
-0.0177,0.0929,0.1571,-0.0475,0.187,-0.0256,-0.0794,-0.1866,-0.2323,0.2335,0.3857,-0.1028,2.2632,4.5167,1.2378,0.7887
-0.0306,0.0969,0.0908,-0.0794,-0.1375,0.0191,0.0341,0.1456,0.2546,-0.1726,-0.2204,0.2899,1.8456,4.9343,1.229,0.8352
0.0671,-0.0829,-0.06,0.0076,-0.2143,0.1323,0.0816,-0.2843,0.1731,-0.2461,-0.4062,0.1397,1.4037,5.3762,1.2137,0.8837
0.0608,-0.1135,-0.1738,0.0117,0.3865,-0.0501,-0.3762,-0.1381,0.107,-0.4797,-0.4279,-0.3948,0.9826,5.7973,1.2473,0.8422
0.0011,-0.0005,-0.1092,-0.1053,-0.3211,-0.0576,0.1943,0.4326,0.5192,-0.3524,-0.3136,0.5748,5.1546,1.6253,-1.4428,0.4099
0.0052,-0.0023,-0.1044,-0.1138,-0.2651,0.0842,0.4007,0.3452,0.5666,-0.2276,0.2907,0.7104,4.9498,1.8301,-1.4422,0.4097
0.0245,-0.0155,-0.0678,-0.1355,-0.1765,0.1936,0.0349,0.2859,-0.123,0.2659,-0.1143,0.4483,4.7455,2.0344,-1.4396,0.4085
0.1429,-0.1159,-0.0111,-0.1482,-0.1467,0.1247,-0.1228,0.2549,-0.1187,0.293,0.3828,-0.0994,4.5451,2.2348,-1.4273,0.4008
0.233,-0.1791,0.0123,-0.1432,-0.2139,-0.1689,-0.2836,0.1028,0.1167,0.3132,-0.0968,0.3842,4.3736,2.4063,-1.3558,0.3429
0.302,-0.1296,0.0426,-0.1155,-0.0549,0.2861,-0.2839,-0.211,0.3899,-0.0388,-0.2958,-0.3312,4.2469,2.533,-1.2393,0.2534
-0.1964,-0.2588,-0.0411,-0.0444,-0.1578,0.055,0.2675,0.1496,0.0301,0.3059,-0.3406,-0.1152,4.1526,2.6273,-1.0883,0.1886
-0.6,0.2008,-0.01,0.0161,0.2383,-0.0971,0.1388,-0.2392,0.3683,-0.0578,-0.0438,0.3881,4.1229,2.657,-1.1865,0.0592
0.1087,0.5998,-0.0743,0.0177,0.0756,-0.0126,0.1403,0.1302,0.1878,-0.0537,0.1227,-0.6215,4.0431,2.7368,-1.4864,0.1597
0.2076,0.4059,0.1885,0.1136,-0.0267,-0.4524,-0.2136,0.4258,-0.2428,0.4382,0.5445,0.3791,3.8133,2.9666,-1.432,0.4596
-0.0371,-0.3274,0.1265,0.3298,0.1226,0.7446,0.4634,0.6453,0.7912,0.1315,-0.1186,0.8764,5.1081,1.6718,-1.2163,0.8744
0.0336,-0.6691,0.1825,0.0738,0.3378,0.1867,0.0045,0.5648,-0.2841,0.6058,0.7738,0.1729,4.7527,2.0272,-1.2348,0.7107
0.1334,0.2365,0.2031,-0.1039,0.2325,0.095,-0.4172,0.1261,-0.5946,0.1514,-0.4439,0.4326,4.5646,2.2153,-1.218,0.3762
0.2649,-0.1106,-0.1824,-0.0052,0.2353,0.149,0.0319,-0.4525,-0.6062,0.1391,-0.6274,0.1617,4.3173,2.4626,-1.1513,0.4945
-0.3052,-0.2711,0.16,0.23,-0.2912,0.1552,0.4148,-0.0558,0.5082,-0.1544,0.437,0.3138,4.0976,2.6823,-1.0188,0.4393
-0.287,-0.1512,0.0012,0.357,0.3983,0.0039,0.1756,0.3654,-0.3038,0.2722,0.2511,-0.3251,3.9457,2.8342,-1.1714,0.3037
0.1184,0.4518,0.1733,-0.0798,0.204,0.017,-0.174,0.1968,0.0407,0.3198,-0.3179,-0.3654,3.8316,2.9483,-1.3148,0.2281
-0.0218,0.0485,0.0171,0.2015,-0.1884,0.0905,-0.0087,0.3159,-0.2908,0.1996,0.4012,0.2338,3.6046,3.1753,-1.2556,0.4541
0.1126,0.1085,-0.0793,-0.0838,-0.0623,0.3519,0.3915,-0.1161,-0.4028,-0.1516,0.0909,0.5164,3.3654,3.4145,-1.2665,0.4783
0.2106,-0.2842,-0.2546,0.0263,-0.1335,0.2839,-0.1677,0.348,0.2929,0.2903,-0.3784,-0.1854,3.0991,3.6808,-1.2102,0.5326
0.4545,0.6301,-0.1066,-0.128,-0.3155,0.3493,0.1516,-0.4713,0.1808,-0.4837,0.4958,0.3636,2.9038,3.8761,-1.1049,0.3905
-0.0017,-0.0027,0.0475,0.0273,-0.11,0.3638,-0.3943,0.2438,0.6972,0.0894,-0.5243,0.4805,2.4776,4.3023,-1.4066,-0.5238
0.0464,-0.0108,0.1192,0.2621,-0.4301,0.3842,0.4974,-0.3491,-0.5424,0.3256,-0.1453,0.6926,2.7402,4.0397,-1.4074,-0.5251
0.204,-0.071,-0.3109,0.221,0.0755,0.4134,0.3186,-0.281,0.4432,-0.009,-0.4688,-0.2278,3.0054,3.7745,-1.3842,-0.5305
0.1557,0.1188,0.0857,0.0009,-0.1229,0.079,-0.2178,-0.0066,0.0091,0.238,-0.2717,-0.0354,3.2883,3.4916,-1.2822,-0.5659
0.0861,0.1326,-0.0402,0.0419,0.2374,0.0093,-0.2229,0.0983,0.2027,-0.15,-0.0972,0.2437,3.5415,3.2384,-1.2043,-0.5065
0.1182,0.391,-0.0561,-0.2413,-0.2159,0.2018,-0.2935,-0.085,0.2616,0.1721,0.094,0.3516,3.7616,3.0183,-1.1612,-0.4402
0.5651,0.3124,-0.1116,0.1088,0.0949,0.1529,0.0025,-0.2968,0.2758,0.1111,-0.1816,0.3035,3.8839,2.896,-1.1021,-0.2447
-0.2896,-0.4177,0.1605,-0.0835,0.4798,0.2124,0.1715,0.4989,-0.5115,-0.1686,0.4975,0.2236,3.9281,2.8518,-0.8195,-0.0885
-0.5142,-0.378,0.5161,-0.0899,0.4465,0.2976,0.2964,0.45,0.3344,0.4329,0.1862,-0.6209,4.0768,2.7031,-0.9643,-0.2973
-0.0821,-0.3001,0.0475,-0.3696,0.4003,0.003,-0.0788,-0.3986,-0.129,-0.4575,-0.2777,0.4714,4.3198,2.4601,-1.2214,-0.4862
-0.1192,-0.0011,-0.0751,-0.0486,-0.1483,0.3375,-0.3172,-0.2546,0.6318,-0.0518,0.6451,0.1502,4.638,2.1419,-1.2624,-0.6363
-0.0092,0.0142,0.084,0.1782,0.1217,0.2074,-0.0085,-0.2676,-0.0158,0.3247,0.226,0.3713,6.0166,0.7633,-1.4895,0.0935
-0.0036,0.0011,-0.1768,-0.1127,0.1343,0.2176,0.1478,0.2118,0.203,0.2972,-0.4311,0.007,5.9662,0.8137,-1.4941,0.1006
-0.0014,-0.003,-0.343,-0.0279,0.2161,0.2753,0.2423,0.2797,-0.4552,-0.0308,-0.2827,0.3772,5.9156,0.8643,-1.4958,0.1012
-0.0007,-0.0042,0.0921,-0.04,0.222,0.2069,-0.0761,0.4155,0.3145,0.2964,-0.438,-0.0217,5.8657,0.9142,-1.4965,0.0997
0.0126,-0.1473,-0.1594,0.0268,-0.1485,-0.0939,0.2652,0.0463,-0.3348,-0.0322,-0.0653,0.3898,5.8169,0.963,-1.4968,0.0977
0.0529,-0.5033,-0.0288,0.0707,0.1249,0.074,-0.2317,0.0167,0.2623,-0.0556,0.2682,-0.0244,5.8048,0.9751,-1.4905,0.024
0.0404,-0.272,0.2077,-0.0445,-0.2048,-0.0779,0.2557,0.0343,-0.2256,0.209,-0.3391,0.17,5.9186,0.8613,-1.464,-0.2276
0.0312,-0.0958,-0.1647,-0.0986,-0.2603,-0.0055,-0.2138,0.15,0.2329,0.1403,0.3038,-0.1387,6.1003,0.6796,-1.4438,-0.3635
0.0079,0.0066,-0.1908,-0.263,0.0183,-0.644,0.6749,0.061,0.3056,-0.6611,-0.8378,0.1286,3.41,3.3699,-1.4966,-0.0987
0.074,0.035,-0.1273,0.0963,-0.0708,-0.3033,-0.3734,-0.4232,0.1528,-0.5622,0.7098,-0.0719,3.4577,3.3222,-1.4927,-0.0953
0.2307,0.092,-0.0611,0.0254,0.1058,0.1083,0.1897,-0.1216,0.3537,0.0737,-0.3775,-0.0964,3.4966,3.2833,-1.4556,-0.0778
0.0673,0.3342,0.1833,-0.0457,-0.194,0.0601,0.2373,0.0364,0.171,-0.2714,0.1979,0.2793,3.5125,3.2674,-1.3402,-0.0318
0.1752,0.54,0.0273,-0.0999,-0.0228,-0.1355,-0.1972,-0.1439,0.1717,-0.1772,-0.3494,0.124,3.4448,3.3351,-1.3066,0.1353
-0.0576,-0.2102,0.0269,0.069,-0.2007,0.2453,-0.2056,-0.2697,0.4434,0.0865,0.3184,0.3915,3.2421,3.5378,-1.219,0.4054
0.3057,0.1964,0.151,-0.2788,-0.259,-0.1968,0.069,0.3582,-0.2332,-0.3111,0.3941,0.1272,3.0919,3.688,-1.2477,0.3003
0.4502,-0.197,-0.2451,0.0437,0.0195,0.2532,0.0332,0.3867,-0.3984,-0.1208,0.1954,0.4623,2.8927,3.8872,-1.0949,0.3985
0.5423,0.1033,0.0257,0.0787,0.0734,0.0924,-0.2134,-0.066,0.3034,-0.1853,0.0421,0.3574,2.7427,4.0372,-0.8697,0.3
0.1255,-0.568,0.0449,-0.0764,0.1054,0.0378,-0.0508,-0.1033,0.1629,-0.1156,0.0699,-0.2321,2.5668,4.2131,-0.5985,0.3517
-0.3642,-0.7964,-0.1933,-0.1378,-0.1777,0.1764,-0.2788,0.0832,0.2713,-0.2155,-0.213,-0.3177,2.5329,4.247,-0.5358,0.0677
-0.2921,-0.8086,0.0434,0.2829,-0.2883,-0.0583,0.2917,0.095,-0.3353,0.2642,0.3556,0.3462,2.6981,4.0818,-0.7178,-0.3305
-0.1694,-0.1132,0.3891,0.1871,0.0331,-0.4926,-0.0395,0.5268,0.5032,0.3034,-0.3187,-0.7818,4.942,1.8379,1.384,0.5781
0.1203,-0.1593,0.034,0.0717,-0.0214,-0.2533,-0.2531,0.0559,0.1707,0.2975,0.4772,-0.0365,4.6812,2.0987,1.2994,0.5216
0.0112,0.1686,-0.1555,-0.0421,-0.1164,-0.1129,0.0985,-0.2393,0.0005,-0.3218,-0.1873,0.2698,4.4602,2.3197,1.3596,0.442
-0.2753,-0.2763,-0.1907,-0.0677,-0.1918,-0.1265,0.3178,0.3653,-0.4408,-0.306,-0.5039,0.1878,4.197,2.5829,1.3652,0.5263
0.0112,-0.3025,0.056,0.2412,-0.2375,0.1562,-0.2676,-0.1497,-0.3087,-0.194,-0.4254,-0.0947,4.0029,2.777,1.2275,0.3882
-0.0537,-0.3946,0.1881,0.1087,0.1689,0.2199,0.356,0.0079,-0.3491,0.0882,-0.2911,-0.2242,3.8844,2.8955,1.2332,0.237
-0.0447,0.6661,0.1074,0.1297,0.2076,-0.057,0.2599,0.226,-0.352,0.0394,0.2692,0.2666,3.8645,2.9154,1.2064,0.0397
-0.0551,0.5049,-0.0372,-0.1059,-0.1717,0.0666,-0.1684,0.2309,-0.3492,0.0939,0.3195,-0.31,3.6781,3.1018,1.1841,0.3727
-0.2762,0.2466,-0.0621,0.0296,-0.0749,-0.1429,0.2254,0.2387,-0.241,0.2822,0.3727,0.0289,3.3655,3.4144,1.1565,0.6252
0.0364,-0.1564,0.1697,0.0301,0.115,0.1915,0.1713,0.2283,-0.4299,0.0472,0.4378,-0.1851,2.9912,3.7887,1.0185,0.7485
0.2691,0.1333,0.0709,-0.3093,0.5265,-0.2336,-0.3398,-0.6321,-0.7699,-0.1699,-0.245,0.7865,2.656,4.1239,1.0367,0.6704
0.0007,-0.0012,-0.2275,-0.3546,-0.1853,0.4904,-0.5376,-0.2399,0.5255,-0.3507,-0.7078,0.1451,5.1377,1.6422,-1.3093,0.7364
0.001,-0.0022,-0.088,-0.2007,-0.2336,0.0422,-0.3419,-0.105,-0.5485,-0.2639,0.4867,-0.4323,4.7698,2.0101,-1.3089,0.7358
0.0003,-0.001,-0.1264,0.2671,-0.3621,0.029,0.3759,0.0376,-0.3191,-0.3606,0.1248,0.5357,4.4024,2.3775,-1.3084,0.7347
0.1028,0.0147,0.009,-0.0167,-0.0994,-0.0422,0.1901,-0.0671,-0.2367,-0.0644,0.0865,0.3681,4.0353,2.7446,-1.3082,0.7342
0.2235,0.3165,0.0191,-0.1112,0.1038,0.2291,-0.169,-0.22,0.1871,-0.212,0.0688,0.4691,3.6645,3.1154,-1.2568,0.7416
-0.2234,-0.369,0.1645,-0.0046,-0.1116,0.344,-0.1864,0.3388,0.4248,-0.1547,0.4303,0.144,3.2145,3.5654,-1.145,0.8999
-0.1983,-0.8325,-0.0328,0.0058,0.1646,0.179,-0.0013,0.3562,-0.0179,-0.4017,-0.1239,-0.4015,2.8567,3.9232,-1.2567,0.7154
-0.034,-0.3096,-0.0996,-0.057,0.0292,-0.1307,0.1574,0.0053,-0.0885,-0.3437,-0.0491,0.3838,2.7071,4.0728,-1.3559,0.2992
0.2421,0.5344,0.2415,0.2148,-0.2772,-0.1697,0.315,0.1663,-0.0717,0.4301,-0.5104,0.0317,2.6348,4.1451,-1.3728,0.1445
0.1175,-0.4434,-0.1727,0.136,0.2185,-0.0681,0.2581,0.074,-0.2457,0.2652,-0.0605,0.3954,2.429,4.3509,-1.2518,0.4117
0.0203,0.031,-0.0481,-0.0412,0.0387,-0.1781,-0.5396,-0.3866,0.088,0.68,0.2676,-0.6609,1.7273,5.0526,-1.3176,-0.6998
0.0681,-0.0017,-0.0353,-0.0175,-0.144,0.3784,-0.3604,-0.4086,-0.6249,0.0219,0.1234,0.6628,2.0695,4.7104,-1.3074,-0.6843
0.2983,0.1014,-0.0121,0.1001,-0.1159,0.1481,-0.3716,-0.0353,-0.3832,-0.0043,0.3569,0.1475,2.412,4.3679,-1.2733,-0.6852
-0.2187,0.156,0.1829,0.0529,-0.1502,0.234,0.3199,-0.0304,-0.2451,-0.2344,0.1318,-0.3471,2.7292,4.0507,-1.1241,-0.6344
-0.0195,-0.1258,-0.08,-0.0511,-0.277,0.1192,-0.1172,-0.3096,0.1381,0.3042,0.3237,-0.1553,3.0074,3.7725,-1.2334,-0.5564
0.1611,0.2515,-0.1029,0.1451,-0.242,0.0745,0.1221,0.2255,-0.2855,-0.1524,0.3009,-0.1729,3.317,3.4629,-1.2432,-0.6193
0.4921,0.3793,0.0019,-0.1967,0.1656,0.1113,0.1691,0.1643,0.1638,-0.1834,-0.1465,-0.2347,3.5638,3.2161,-1.1626,-0.4935
0.7261,0.1131,0.0176,0.0111,0.0936,-0.1019,0.1466,-0.1291,0.186,0.0912,-0.1251,0.2042,3.7157,3.0642,-0.9165,-0.3038
-0.3654,-0.5063,0.0687,0.1873,0.0546,-0.196,0.0308,-0.2355,-0.2388,0.0601,0.1077,0.2467,3.8393,2.9406,-0.5535,-0.2472
-0.6129,-0.3778,0.2326,0.1981,-0.2476,-0.1939,0.1983,0.4608,-0.0278,0.5294,-0.5276,-0.2274,4.0894,2.6905,-0.7361,-0.5004
-0.2912,-0.1266,-0.3927,-0.0538,0.1673,-0.3726,0.2722,-0.3155,0.3726,0.2353,-0.406,-0.2557,4.434,2.3459,-1.0426,-0.6893
-0.1298,-0.0154,-0.037,-0.1818,0.1343,0.158,0.0174,-0.4626,-0.4657,0.1306,-0.0371,-0.4858,4.8102,1.9697,-1.1881,-0.7525
0.0639,0.1154,0.1825,0.0855,-0.2665,0.0942,-0.3303,-0.1372,0.1681,-0.3457,-0.487,0.0903,2.2409,4.539,-1.497,-0.0953
